speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10819604,Dientes de Navarino--Laguna Martillo,2025-01-07 07:22,8.0,-55.000153,-67.7758499,True,False,False,S208608945
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L2310973,Laguna Tilicura--mirador,2025-01-08 17:27,1.0,-34.8461864,-72.010231,True,False,False,S208532564
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7029571,Lago Blanco,2025-01-08 12:24,1.0,-54.0589849,-69.0195465,True,False,False,S208549232
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L15917906,Río Arenas--Pozón,2025-01-09 21:29,3.0,-41.4311722,-72.9001987,True,False,False,S208663566
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L39295036,parque torres del paine,2025-01-09 17:10,1.0,-51.1854022,-73.0176461,True,False,True,S209196387
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7032888,Parque Karukinka--Mirador Lago Deseado,2025-01-10 21:56,1.0,-54.3409037,-68.8258481,True,False,False,S208780583
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9197516,"Parcela Quiroz Ortega, Yerbas Buenas, Región del Maule, CL (-35,74, -71,569)",2025-01-10 20:50,1.0,-35.7400256,-71.5693543,True,False,True,S208776806
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L36698073,Pozo lastre Larrondo,2025-01-11 20:17,6.0,-38.976318,-72.647641,True,False,True,S208931411
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4345186,RN Cerro Castillo--Sector Privado,2025-01-11 10:18,1.0,-46.0938885,-72.1920204,True,False,False,S208941532
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L2936303,Punta Teatinos--Casa SAG,2025-01-12 18:43,1.0,-29.8163607,-71.2854297,True,False,False,S209084242
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L39378781,"Parque Nacional Torres del Paine, Torres del Paine CL-Magallanes and Antartica Chilena Region (-51.0833,-73.0522)",2025-01-12 16:06,,-51.083338,-73.052165,True,False,True,S209046451
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12859043,Humedal Urbano Price,2025-01-13 20:40,1.0,-36.8067077,-73.0846059,True,False,False,S209313998
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4354389,PN Puyehue--Cráter Raihuén,2025-01-13 12:25,4.0,-40.7805617,-72.1877436,True,False,False,S209330405
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3016701,Llanquihue--Humedal Las Ranas,2025-01-14 20:07,1.0,-41.262477,-73.0065,True,False,False,S209324450
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L38170687,"Torres de Paine, Magallanes y la Antártica Chilena, CL (-50.943, -72.95)",2025-01-14 12:00,2.0,-50.9432044,-72.9499859,True,False,True,S209807371
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6338339,Lagunas de Valle Volcanes,2025-01-15 20:00,4.0,-41.463447,-72.8923,True,False,False,S209442444
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9098609,Estancia Vega Castillo,2025-01-15 09:30,18.0,-51.2633863,-72.6611058,True,False,True,S226832982
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L11092723,SN Humedal Los Batros y Laguna Grande--Parque San Pedro del Valle,2025-01-16 20:29,4.0,-36.8435616,-73.116097,True,False,False,S209551741
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L21539928,PN Torres del Paine--Sendero Villa Serrano-Río Nutria,2025-01-16 12:28,1.0,-51.240884,-72.999822,True,False,False,S209500101
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3016701,Llanquihue--Humedal Las Ranas,2025-01-17 20:57,4.0,-41.262477,-73.0065,True,False,False,S209669022
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L8227831,Parque Karukinka--Sendero La Paciencia,2025-01-17 19:21,1.0,-54.363735,-68.789581,True,False,False,S209661549
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2025-01-18 21:04,1.0,-39.7884884,-73.2486405,True,False,False,S209824680
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4354389,PN Puyehue--Cráter Raihuén,2025-01-18 13:40,1.0,-40.7805617,-72.1877436,True,False,False,S209912189
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L37094471,Potrero pinar 3,2025-01-19 20:42,1.0,-35.116795,-71.308883,True,False,True,S209982289
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9830204,Volcán Osorno--Refugios,2025-01-19 12:09,1.0,-41.1280054,-72.5306684,True,False,False,S209912040
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3760159,Vegas de Bellavista,2025-01-20 20:46,10.0,-40.3559573,-73.2559884,True,False,False,S210111834
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1481411,Estancia Vicuña (Parque Karukinka),2025-01-20 18:33,1.0,-54.1387078,-68.70466,True,False,True,S210092263
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L39610834,"P-344, Arauco, Bío Bío, CL (-37.222, -73.542)",2025-01-21 19:23,1.0,-37.2215642,-73.5424421,True,False,True,S210204225
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7032799,Río Azopardo--Desembocadura,2025-01-21 16:06,3.0,-54.4742771,-68.9670181,True,False,False,S210326919
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3987119,Río Elqui--Laguna los Patos,2025-01-22 18:27,3.0,-29.894184,-71.2641317,True,False,False,S210312643
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L37865963,"Áridos Pancul Carahue, Araucanía, CL (-38.724, -73.093)",2025-01-23 20:31,1.0,-38.7240767,-73.0926667,True,False,True,S210422460
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L32411277,"Parque Industrial, Osorno CL-Región de Los Lagos",2025-01-24 20:18,3.0,-40.607921,-73.098032,True,False,True,S210533053
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L39823204,"Torres de Paine, Magallanes y la Antártica Chilena, CL (-51.116, -73.131). Grey Lake Terminal Morraine",2025-01-24 16:59,1.0,-51.1163797,-73.1312284,True,False,True,S211252250
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L37446598,Playa Puyehue,2025-01-25 20:07,1.0,-39.0510805,-73.2959006,True,False,True,S210677304
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L17727550,"Parque Nacional Puyehue, Puyehue CL-Los Lagos -40.79183, -72.18487",2025-01-25 14:41,8.0,-40.791833,-72.184873,True,False,True,S210737683
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L35597686,Fundo Curihuilo,2025-01-26 18:51,2.0,-40.3777765,-72.8981149,True,False,True,S210833226
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7006054,"Posadero Condores Imaginarios, Timaukel, Región de Magallanes y de la Antártica Chilena, CL (-54,133, -68,686)",2025-01-26 17:42,1.0,-54.1334192,-68.6858704,True,False,True,S220442195
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L39765907,Laguna Folleco,2025-01-27 20:41,6.0,-40.2418169,-73.0065472,True,False,True,S210963546
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3568067,PN Torres del Paine--Refugio Chileno,2025-01-27 12:09,1.0,-50.9572238,-72.9107532,True,False,False,S211499682
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-28 20:31,1.0,-36.7294982,-73.0922676,True,False,False,S211080657
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L23657308,MN Cueva del Milodón--Cueva del Medio,2025-01-28 18:09,5.0,-51.5742424,-72.5997162,True,False,False,S211050337
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L1033588,Humedal Pudeto--norte,2025-01-29 20:03,2.0,-41.8824444,-73.7927614,True,False,False,S211173353
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9830204,Volcán Osorno--Refugios,2025-01-29 09:09,6.0,-41.1280054,-72.5306684,True,False,False,S211115562
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12050710,Complejo Humedal Rocuant-Andalién--Playa Isla Los Reyes,2025-01-30 20:16,3.0,-36.7294982,-73.0922676,True,False,False,S211295287
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L691243,Río Andalien--Desembocadura,2025-01-31 20:12,4.0,-36.7418086,-73.0162556,True,False,False,S211599369
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6126974,Camerón,2025-01-31 11:45,1.0,-53.6272843,-69.6294165,True,False,False,S214693123
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L30108948,Ruta U-51--Humedal,2025-02-01 20:36,2.0,-40.7065236,-72.6279696,True,False,False,S211758068
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L11282604,Hotel Lago Grey - Torres del Paine,2025-02-01 14:44,1.0,-51.1239296,-73.1256331,True,False,False,S211549532
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L4905604,Lepihué,2025-02-02 21:30,2.0,-41.5931514,-73.5721302,True,False,False,S211771662
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L572347,Cruce Bahía Azul,2025-02-02 18:39,1.0,-52.4948009,-69.5207977,True,False,False,S213780878
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L14403115,Río Elqui--Puente Las Rojas,2025-02-03 19:59,1.0,-29.979815,-71.0617425,True,False,False,S211971128
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-03 19:00,2.0,-54.865996,-68.690936,True,False,True,S211988094
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2025-02-04 21:00,4.0,-39.7884884,-73.2486405,True,False,False,S212013600
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-04 14:00,4.0,-54.865996,-68.690936,True,False,True,S211993797
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L32411277,"Parque Industrial, Osorno CL-Región de Los Lagos",2025-02-05 20:52,4.0,-40.607921,-73.098032,True,False,True,S212129514
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12248664,Estancia Vega Castillo,2025-02-05 09:00,2.0,-51.2977074,-72.6593044,True,False,False,S214229118
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L635297,Humedal de Putú,2025-02-06 19:59,1.0,-35.1553896,-72.2467804,True,False,False,S212271008
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-06 17:00,8.0,-54.865996,-68.690936,True,False,True,S212322310
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-07 17:20,15.0,-54.865996,-68.690936,True,False,True,S212409394
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L635297,Humedal de Putú,2025-02-07 17:02,2.0,-35.1553896,-72.2467804,True,False,False,S212341665
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L17505106,Tabón,2025-02-08 21:01,1.0,-41.9038172,-73.1174402,True,False,False,S213319256
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-08 20:00,7.0,-54.865996,-68.690936,True,False,True,S212788079
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L40113612,Humedal Los Coipos,2025-02-09 20:24,2.0,-36.7531805,-73.1216095,True,False,True,S212692447
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-09 16:30,9.0,-54.865996,-68.690936,True,False,True,S212799108
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18668811,Canal Bárbara--Paso Shag,2025-02-10 21:41,1.0,-53.855382,-72.211566,True,False,False,S212820428
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L23332969,Laguna rinconada de cato,2025-02-10 20:10,1.0,-36.543631,-72.075075,True,False,True,S212826543
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3987119,Río Elqui--Laguna los Patos,2025-02-11 18:43,2.0,-29.894184,-71.2641317,True,False,False,S212936560
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L11477191,Punta Árbol--Faro San Isidro,2025-02-11 12:58,6.0,-53.7851364,-70.9752417,True,False,False,S212911158
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L39765033,"Humedal Guillermo Buhler Osorno, Los Lagos, CL (-40.597, -73.122)",2025-02-12 20:51,3.0,-40.5974982,-73.1218001,True,False,True,S213035428
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4285645,Cerro Bandera,2025-02-12 14:27,11.0,-54.9622423,-67.635119,True,False,False,S213181549
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L20568252,Laguna Camino a El Molino,2025-02-13 19:10,2.0,-36.1228925,-72.7698508,True,False,False,S213194486
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40216572,"Ruta 215, Puyehue, Los Lagos, CL (-40.78, -72.179)",2025-02-13 18:46,4.0,-40.7801926,-72.1791991,True,False,True,S213232407
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9292871,Río Huicha--Desembocadura,2025-02-14 20:40,1.0,-41.8518757,-73.7377252,True,False,False,S213337697
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-02-14 10:30,3.0,-54.865996,-68.690936,True,False,True,S213249180
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6180200,Putemún--Humedal,2025-02-15 19:59,2.0,-42.4318193,-73.743968,True,False,False,S213662750
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40284273,"Ruta 235, Palena, Los Lagos, CL (-43,534, -72,073)",2025-02-15 12:46,5.0,-43.5335617,-72.0729343,True,False,True,S213652910
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L772324,Lago Budi--Puerto Domínguez,2025-02-16 19:39,18.0,-38.8947905,-73.2558382,True,False,False,S213935866
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9609656,RN Cerro Castillo--Laguna Chiguay,2025-02-16 16:17,4.0,-45.9838081,-71.8762306,True,False,False,S213961433
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L2949799,Puyuhuapi--Costanera,2025-02-17 18:30,1.0,-44.3262888,-72.5593919,True,False,False,S214189445
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L11477191,Punta Árbol--Faro San Isidro,2025-02-17 16:47,3.0,-53.7851364,-70.9752417,True,False,False,S214189509
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L40399198,Río Tolten Los Galpones,2025-02-18 19:58,4.0,-39.00876,-72.7268667,True,False,True,S214328433
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40390521,"Parque Nacional Torres del Paine, Torres del Paine CL-Magallanes and Antartica Chilena Region -51.11638, -72.99190",2025-02-18 15:28,1.0,-51.116381,-72.991898,True,False,True,S214286525
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L24302437,"Santuario de la naturaleza Humedal Río Maipo, Santo Domingo CL-Valparaíso -33.62270, -71.62241",2025-02-19 17:30,1.0,-33.622701,-71.62241,True,False,True,S214451753
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40449378,"Ruta 215, Puyehue, Los Lagos, CL (-40.795, -72.191)",2025-02-19 15:16,19.0,-40.7949423,-72.1905778,True,False,True,S214602058
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9933946,Quildaco Bajo--Playa,2025-02-20 20:25,1.0,-41.867746,-72.791699,True,False,False,S216584822
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20464559,"Fundo Los Maitenes,Chaitén.",2025-02-20 19:35,1.0,-43.0030227,-72.5241666,True,False,True,S216574872
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2025-02-21 19:12,4.0,-39.7884884,-73.2486405,True,False,False,S214744238
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L8132006,RN Tamango--Camping y sendero Los Carpinteros,2025-02-21 18:52,1.0,-47.2344115,-72.5140524,True,False,False,S214737949
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L49286507,"58 Camino Cucao- Huelde, Cucao, Los Lagos, CL (-42.637, -74.106)",2025-02-22 20:28,3.0,-42.6371536,-74.1060729,True,False,True,S257710771
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L49569239,"Ruta W-903, Chaitén, Los Lagos, CL (-43.479, -72.128)",2025-02-22 12:40,4.0,-43.4793217,-72.1278779,True,False,True,S258941549
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L41161014,"Regimiento, Puerto Montt CL-Región de Los Lagos -41.46655, -72.90399",2025-02-23 19:15,1.0,-41.466553,-72.903992,True,False,True,S218230441
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3987119,Río Elqui--Laguna los Patos,2025-02-23 17:05,2.0,-29.894184,-71.2641317,True,False,False,S215106029
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40588898,Morrena Lodge Area,2025-02-24 19:16,2.0,-51.2361364,-72.9864934,True,False,True,S215374662
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L40592828,Río Trapén,2025-02-24 18:57,1.0,-41.533217,-73.099314,True,False,True,S215290411
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1259317,PN Torres del Paine--Camping y Hotel Las Torres,2025-02-25 21:28,1.0,-50.9689679,-72.874031,True,False,False,S216879572
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L39765907,Laguna Folleco,2025-02-25 18:50,2.0,-40.2418169,-73.0065472,True,False,True,S215456350
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40652533,"6202579, Timaukel CL-Región de Magallanes y de la Antártica Chilena (-54.1243,-70.9255)",2025-02-26 19:10,4.0,-54.124291,-70.925486,True,False,True,S215614335
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L22581319,Condominio Alta vista 2,2025-02-26 18:13,1.0,-41.451712,-72.943102,True,False,True,S216585326
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12667549,Reñihué,2025-02-27 19:37,1.0,-42.5764393,-72.5102222,True,False,False,S215750605
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L2707624,Caleta Gonzalo,2025-02-27 15:37,3.0,-42.5594176,-72.6044408,True,False,False,S215729006
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9851416,Centro de Humedales Río Cruces,2025-02-28 18:45,1.0,-39.7948417,-73.2527175,True,False,False,S215907112
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5290602,Vicuña WCS,2025-02-28 17:57,1.0,-54.1387525,-68.7046913,True,False,True,S216123640
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L38880078,Mataquito Interior,2025-03-01 19:31,1.0,-34.9821562,-71.8110582,True,False,True,S216621395
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40910886,Termas De La Junta,2025-03-01 14:00,1.0,-41.2443017,-72.049255,True,False,True,S216946398
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L673642,Río Elqui--Desembocadura,2025-03-02 20:00,2.0,-29.8933968,-71.2727094,True,False,False,S216351129
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-03-02 10:00,2.0,-54.865996,-68.690936,True,False,True,S216359887
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L28693483,"5504774, Puerto Montt CL-Región de Los Lagos (-41.4385,-72.9199)",2025-03-03 19:20,2.0,-41.438494,-72.919904,True,False,True,S216624810
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40831783,"Isla Grande de Tierra del Fuego, Timaukel CL-Región de Magallanes y de la Antártica Chilena -54.70073, -69.33018",2025-03-03 14:53,2.0,-54.700726,-69.330181,True,False,True,S216522971
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L41147499,AVDA SAN PEDRO,2025-03-04 18:30,1.0,-29.8821756,-71.2674542,True,False,True,S218156010
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L40912735,"Torres de Paine, Magallanes y la Antártica Chilena, CL (-51.056, -73.075)",2025-03-04 15:33,1.0,-51.0557342,-73.0753704,True,False,True,S216955542
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L37536638,Camino Planta Tratamiento SURALIS,2025-03-05 19:47,1.0,-40.3311371,-73.0558926,True,False,True,S216810960
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L8148820,PN Alberto de Agostini--Bahía Ainsworth,2025-03-05 15:30,2.0,-54.4082844,-69.6233792,True,False,False,S217171236
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-03-06 12:15,14.0,-54.865996,-68.690936,True,False,True,S217228739
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L20165117,"Vía sin nombre, Cululil, Los Lagos, CL (-41,587, -73,667)",2025-03-06 12:13,1.0,-41.5869721,-73.6668182,True,False,True,S217013102
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18281251,Fiordo de Agostini--Bahía Águila,2025-03-07 15:34,3.0,-54.4488801,-70.4827134,True,False,False,S217358418
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L570658,SN Laguna Batuco,2025-03-07 15:25,2.0,-33.2064427,-70.8279133,True,False,False,S217106802
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L41215790,"U-485, Puyehue, Los Lagos, CL (-40.788, -72.191)",2025-03-08 20:30,1.0,-40.7882012,-72.190976,True,False,True,S218533695
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6968952,Pampa Jardín Oriente,2025-03-08 19:33,1.0,-41.438494,-72.922582,True,False,False,S217334835
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2025-03-09 18:32,10.0,-39.7884884,-73.2486405,True,False,False,S217575712
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L43606654,"Ruta 9 Sur, Punta Arenas CL-Región de Magallanes y de la Antártica Chilena -53.65743, -70.95830",2025-03-09 17:15,8.0,-53.65743,-70.958299,True,False,True,S230291705
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L41082637,"Carretera Austral, Río Ibáñez CL-Aysén Region (-46.1410,-72.2264)",2025-03-10 21:23,2.0,-46.141021,-72.226399,True,False,True,S217798170
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L976634,Cabo Blanco,2025-03-10 18:50,2.0,-39.7884884,-73.2486405,True,False,False,S217788459
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3198759,Estero La Poza,2025-03-11 18:43,1.0,-40.5645672,-72.8664565,True,False,False,S217989344
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5677430,Laguna Zañartu,2025-03-11 13:11,5.0,-54.9321138,-67.6436162,True,False,False,S217960377
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-03-12 17:15,6.0,-54.865996,-68.690936,True,False,True,S218548617
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9851416,Centro de Humedales Río Cruces,2025-03-12 11:41,3.0,-39.7948417,-73.2527175,True,False,False,S218068640
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L39333972,"Pampa Humedal Los Sapos, Osorno CL-Región de Los Lagos",2025-03-13 20:03,2.0,-40.601959,-73.108102,True,False,True,S218338110
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-03-13 18:40,4.0,-54.865996,-68.690936,True,False,True,S218550761
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9851416,Centro de Humedales Río Cruces,2025-03-14 16:22,10.0,-39.7948417,-73.2527175,True,False,False,S218499752
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L41336617,"6050188, Coyhaique CL-Aysén Region -46.01056, -72.10924",2025-03-14 15:52,3.0,-46.010565,-72.109244,True,False,True,S219119469
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L12075164,"95 Presidente Jorge Alessandri, Llanquihue, Los Lagos, CL (-41.272, -72.989)",2025-03-15 18:59,1.0,-41.2718615,-72.9885071,True,False,True,S218939595
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1259317,PN Torres del Paine--Camping y Hotel Las Torres,2025-03-15 11:48,1.0,-50.9689679,-72.874031,True,False,False,S218835299
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L2143499,La Laguna,2025-03-16 16:11,1.0,-32.6304392,-71.4245653,True,False,False,S218966945
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L22344367,"Bahia Yendegaia, Chile",2025-03-16 14:00,8.0,-54.865996,-68.690936,True,False,True,S218929290
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L41334834,"Porvenir, Magallanes y la Antártica Chilena, CL (-53.202, -70.311)",2025-03-17 15:08,4.0,-53.202203,-70.3113628,True,False,True,S219111151
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3437903,La Pasada,2025-03-17 14:42,1.0,-41.6045969,-73.596468,True,False,False,S219231355
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L20788277,Laguna Pichil-Casa de Lata,2025-03-18 19:02,1.0,-40.7200247,-73.037162,True,False,False,S219331059
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L41411923,"U-485, Puyehue, Los Lagos, CL (-40.778, -72.189)",2025-03-18 18:08,2.0,-40.7781596,-72.1888203,True,False,True,S219509100
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9830204,Volcán Osorno--Refugios,2025-03-19 18:09,3.0,-41.1280054,-72.5306684,True,False,False,S219499097
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L673642,Río Elqui--Desembocadura,2025-03-19 17:40,1.0,-29.8933968,-71.2727094,True,False,False,S219705416
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1030749,PN Torres del Paine--Río Serrano,2025-03-20 15:04,3.0,-51.2324726,-72.9907608,True,False,False,S219643009
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L516540,Río Huasco--Desembocadura,2025-03-20 12:32,1.0,-28.4481664,-71.2002039,True,False,False,S219641099
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1087903,MN Canquén Colorado,2025-03-21 13:15,4.0,-53.6514552,-70.9430552,True,False,False,S219794362
